,trial,block,s1,s2,connected,response,accuracy,rt,counter,id,condition
646,6,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/2.png,2,yes,,1143,0,172,1
647,7,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/3.png,2,yes,,548,0,172,1
648,8,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/16.png,2,yes,,671,0,172,1
649,9,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/13.png,2,no,,1862,0,172,1
650,10,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/10.png,2,no,,697,0,172,1
651,11,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/12.png,2,yes,,458,0,172,1
652,12,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/2.png,2,yes,,705,0,172,1
653,13,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/6.png,2,yes,,741,0,172,1
654,14,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/16.png,2,yes,,591,0,172,1
655,15,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/11.png,2,yes,,427,0,172,1
656,16,0,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/12.png,2,no,,772,0,172,1
657,17,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/2.png,2,yes,,471,0,172,1
658,18,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/6.png,2,no,,534,0,172,1
659,19,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/1.png,2,yes,,411,0,172,1
660,20,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/5.png,2,no,,468,0,172,1
661,21,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/6.png,2,yes,,470,0,172,1
662,22,0,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/10.png,2,no,,449,0,172,1
663,23,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/2.png,2,yes,,428,0,172,1
664,24,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/5.png,2,no,,657,0,172,1
665,25,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/1.png,2,yes,,406,0,172,1
666,26,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/15.png,2,yes,,449,0,172,1
667,27,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/2.png,2,no,,564,0,172,1
668,28,0,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/6.png,2,no,,525,0,172,1
669,29,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/6.png,2,yes,,624,0,172,1
670,30,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/13.png,2,yes,,545,0,172,1
671,31,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/9.png,2,yes,,456,0,172,1
672,0,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/16.png,2,no,,5662,0,95,3
673,1,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/5.png,2,no,,4106,0,95,3
674,2,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/3.png,2,no,,2483,0,95,3
675,3,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/5.png,2,no,,1844,0,95,3
676,4,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/12.png,2,no,,1962,0,95,3
677,5,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/12.png,2,no,,1731,0,95,3
678,6,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/1.png,2,no,,2839,0,95,3
679,7,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/5.png,2,no,,9815,0,95,3
680,8,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/5.png,2,no,,1049,0,95,3
681,9,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/2.png,2,no,,2362,0,95,3
682,10,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/6.png,2,no,,1606,0,95,3
683,11,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/16.png,2,no,,706,0,95,3
684,12,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/16.png,2,no,,1156,0,95,3
685,13,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/14.png,2,no,,1721,0,95,3
686,14,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/2.png,2,no,,976,0,95,3
687,15,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/1.png,2,no,,874,0,95,3
688,16,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/6.png,2,no,,7198,0,95,3
689,17,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/11.png,2,no,,2940,0,95,3
690,18,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/11.png,2,yes,,3230,0,95,3
691,19,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/13.png,2,no,,1122,0,95,3
692,20,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/1.png,2,no,,957,0,95,3
693,21,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/5.png,2,no,,1329,0,95,3
694,22,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/11.png,2,yes,,1132,0,95,3
695,23,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/5.png,2,no,,1427,0,95,3
696,24,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/16.png,2,no,,966,0,95,3
697,25,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/3.png,2,yes,,3731,0,95,3
698,26,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/2.png,2,yes,,1099,0,95,3
699,27,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/7.png,2,no,,1195,0,95,3
700,28,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/9.png,2,no,,848,0,95,3
701,29,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/5.png,2,no,,1591,0,95,3
702,30,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/15.png,2,no,,774,0,95,3
703,31,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/14.png,2,yes,,964,0,95,3
704,0,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/3.png,2,yes,,19853,0,141,1
705,1,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/1.png,2,yes,,5294,0,141,1
706,2,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/15.png,2,yes,,788,0,141,1
707,3,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/12.png,2,yes,,576,0,141,1
708,4,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/6.png,2,yes,,633,0,141,1
709,5,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/2.png,2,yes,,442,0,141,1
710,6,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/10.png,2,yes,,2155,0,141,1
711,7,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/8.png,2,yes,,1980,0,141,1
712,8,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/4.png,2,yes,,565,0,141,1
713,9,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/6.png,2,yes,,549,0,141,1
714,10,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/13.png,2,no,,570,0,141,1
715,11,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/11.png,2,yes,,2634,0,141,1
716,12,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/16.png,2,yes,,506,0,141,1
717,13,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/15.png,2,no,,615,0,141,1
718,14,0,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/2.png,2,yes,,794,0,141,1
719,15,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/14.png,2,yes,,914,0,141,1
720,16,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/6.png,2,no,,663,0,141,1
721,17,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/1.png,2,yes,,622,0,141,1
722,18,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/2.png,2,yes,,1296,0,141,1
723,19,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/8.png,2,no,,580,0,141,1
724,20,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/14.png,2,yes,,1069,0,141,1
725,21,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/5.png,2,no,,746,0,141,1
726,22,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/9.png,2,yes,,533,0,141,1
727,23,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/6.png,2,no,,578,0,141,1
728,24,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/1.png,2,yes,,1999,0,141,1
729,25,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/10.png,2,yes,,1271,0,141,1
730,26,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/7.png,2,yes,,1133,0,141,1
731,27,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/1.png,2,yes,,868,0,141,1
732,28,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/14.png,2,yes,,594,0,141,1
733,29,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/13.png,2,no,,708,0,141,1
734,30,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/2.png,2,yes,,665,0,141,1
735,31,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/7.png,2,yes,,1105,0,141,1
736,0,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/13.png,2,no,,9149,0,188,3
737,1,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/10.png,2,yes,,5074,0,188,3
738,2,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/4.png,2,yes,,2684,0,188,3
739,3,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/1.png,2,yes,,29600,0,188,3
740,4,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/2.png,2,no,,5564,0,188,3
741,5,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/1.png,2,no,,1761,0,188,3
742,6,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/16.png,2,yes,,1411,0,188,3
743,7,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/4.png,2,yes,,1803,0,188,3
744,8,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/16.png,2,no,,2115,0,188,3
745,9,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/1.png,2,yes,,1704,0,188,3
746,10,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/14.png,2,no,,1605,0,188,3
747,11,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/2.png,2,no,,2037,0,188,3
748,12,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/2.png,2,no,,848,0,188,3
749,13,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/6.png,2,no,,1752,0,188,3
750,14,0,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/16.png,2,yes,,1128,0,188,3
751,15,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/13.png,2,no,,1261,0,188,3
752,16,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/16.png,2,no,,980,0,188,3
753,17,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/4.png,2,yes,,1379,0,188,3
754,18,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/15.png,2,no,,1377,0,188,3
755,19,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/8.png,2,yes,,1389,0,188,3
756,20,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/3.png,2,yes,,1623,0,188,3
757,21,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/6.png,2,yes,,1357,0,188,3
758,22,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/4.png,2,no,,1634,0,188,3
759,23,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/6.png,2,yes,,1468,0,188,3
760,24,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/10.png,2,yes,,1440,0,188,3
761,25,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/7.png,2,yes,,910,0,188,3
762,26,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/9.png,2,no,,1488,0,188,3
763,27,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/14.png,2,yes,,1116,0,188,3
764,28,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/1.png,2,no,,1382,0,188,3
765,29,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/14.png,2,yes,,930,0,188,3
766,30,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/16.png,2,yes,,1030,0,188,3
767,31,0,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/6.png,2,yes,,1146,0,188,3
768,0,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/5.png,2,no,,2412,1,58,1
769,1,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/15.png,2,no,,4542,1,58,1
770,2,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/11.png,2,yes,,2095,1,58,1
771,3,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/2.png,2,no,,1062,1,58,1
772,4,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/4.png,2,no,,1010,1,58,1
773,5,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/9.png,2,yes,,1864,1,58,1
774,6,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/6.png,2,no,,926,1,58,1
775,7,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/2.png,2,no,,983,1,58,1
776,8,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/9.png,2,no,,1341,1,58,1
777,9,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/7.png,2,no,,918,1,58,1
778,10,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/6.png,2,no,,714,1,58,1
779,11,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/3.png,2,yes,,1515,1,58,1
780,12,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/16.png,2,yes,,924,1,58,1
781,13,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/5.png,2,no,,2336,1,58,1
782,14,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/2.png,2,no,,698,1,58,1
783,15,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/4.png,2,no,,850,1,58,1
784,16,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/5.png,2,yes,,985,1,58,1
785,17,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/16.png,2,no,,914,1,58,1
786,18,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/4.png,2,no,,682,1,58,1
787,19,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/3.png,2,no,,662,1,58,1
788,20,0,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/11.png,2,yes,,2368,1,58,1
789,21,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/14.png,2,no,,874,1,58,1
790,22,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/1.png,2,no,,1376,1,58,1
791,23,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/8.png,2,no,,1636,1,58,1
792,24,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/5.png,2,no,,1184,1,58,1
793,25,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/5.png,2,no,,675,1,58,1
794,26,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/3.png,2,no,,914,1,58,1
795,27,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/7.png,2,yes,,1056,1,58,1
796,28,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/1.png,2,no,,967,1,58,1
797,29,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/2.png,2,yes,,1279,1,58,1
798,30,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/6.png,2,no,,1325,1,58,1
799,31,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/10.png,2,yes,,952,1,58,1
800,0,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/3.png,2,no,,20745,0,195,2
801,1,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/15.png,2,no,,3536,0,195,2
802,2,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/3.png,2,no,,921,0,195,2
803,3,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/8.png,2,no,,782,0,195,2
804,4,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/14.png,2,no,,3014,0,195,2
805,5,0,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/2.png,2,no,,1200,0,195,2
806,6,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/16.png,2,no,,858,0,195,2
807,7,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/9.png,2,no,,1036,0,195,2
808,8,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/13.png,2,yes,,1138,0,195,2
809,9,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/8.png,2,no,,1081,0,195,2
810,10,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/2.png,2,no,,1425,0,195,2
811,11,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/13.png,2,no,,1075,0,195,2
812,12,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/12.png,2,yes,,3605,0,195,2
813,13,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/4.png,2,yes,,937,0,195,2
814,14,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/16.png,2,no,,1067,0,195,2
815,15,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/15.png,2,no,,968,0,195,2
816,16,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/16.png,2,no,,840,0,195,2
817,17,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/3.png,2,no,,846,0,195,2
818,18,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/7.png,2,yes,,1100,0,195,2
819,19,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/14.png,2,no,,976,0,195,2
820,20,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/10.png,2,no,,1204,0,195,2
821,21,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/15.png,2,no,,977,0,195,2
822,22,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/13.png,2,yes,,862,0,195,2
823,23,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/12.png,2,no,,722,0,195,2
824,24,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/9.png,2,yes,,3701,0,195,2
825,25,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/14.png,2,no,,831,0,195,2
826,26,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/14.png,2,no,,889,0,195,2
827,27,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/4.png,2,yes,,1176,0,195,2
828,28,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/15.png,2,no,,988,0,195,2
829,29,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/2.png,2,no,,988,0,195,2
830,30,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/3.png,2,no,,750,0,195,2
831,31,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/16.png,2,no,,765,0,195,2
832,0,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/15.png,2,no,,5978,0,91,3
833,1,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/4.png,2,no,,2005,0,91,3
834,2,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/11.png,2,yes,,1506,0,91,3
835,3,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/7.png,2,no,,1834,0,91,3
836,4,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/13.png,2,no,,1145,0,91,3
837,5,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/15.png,2,no,,933,0,91,3
838,6,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/13.png,2,no,,774,0,91,3
839,7,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/10.png,2,no,,828,0,91,3
840,8,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/9.png,2,yes,,1017,0,91,3
841,9,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/15.png,2,no,,702,0,91,3
842,10,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/2.png,2,yes,,2730,0,91,3
843,11,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/2.png,2,no,,756,0,91,3
844,12,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/9.png,2,yes,,1304,0,91,3
845,13,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/16.png,2,no,,809,0,91,3
846,14,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/4.png,2,yes,,1029,0,91,3
847,15,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/13.png,2,no,,771,0,91,3
848,16,0,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/6.png,2,yes,,631,0,91,3
849,17,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/14.png,2,no,,700,0,91,3
850,18,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/13.png,2,no,,1765,0,91,3
851,19,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/9.png,2,no,,1324,0,91,3
852,20,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/11.png,2,yes,,894,0,91,3
853,21,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/16.png,2,no,,658,0,91,3
854,22,0,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/3.png,2,yes,,773,0,91,3
855,23,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/14.png,2,yes,,1110,0,91,3
856,24,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/6.png,2,no,,717,0,91,3
857,25,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/16.png,2,no,,803,0,91,3
858,26,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/15.png,2,yes,,859,0,91,3
859,27,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/6.png,2,no,,1490,0,91,3
860,28,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/10.png,2,no,,977,0,91,3
861,29,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/4.png,2,yes,,1063,0,91,3
862,30,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/8.png,2,no,,1117,0,91,3
863,31,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/5.png,2,no,,1247,0,91,3
