id,phase,condition,block,trial,stim_id,category,response,isCorrect,rt,_,__
id-58,classification_train,3,1,29,i-13,Versicolor,Setosa,False,0.43524821987375617,na,na
id-58,classification_train,3,1,30,i-5,Setosa,Versicolor,False,0.00027544843032956123,na,na
id-58,classification_train,3,1,31,i-1,Setosa,Setosa,True,0.5196229005232453,na,na
id-58,classification_train,3,2,32,i-15,Versicolor,Versicolor,True,0.030894939787685868,na,na
id-58,classification_train,3,2,33,i-6,Setosa,Setosa,True,0.3307704250328243,na,na
id-58,classification_train,3,2,34,i-3,Setosa,Versicolor,False,0.04682725900784135,na,na
id-58,classification_train,3,2,35,i-11,Versicolor,Versicolor,True,0.0002701515331864357,na,na
id-58,classification_train,3,2,36,i-12,Versicolor,Versicolor,True,0.7059847502969205,na,na
id-58,classification_train,3,2,37,i-13,Versicolor,Setosa,False,0.16181149845942855,na,na
id-58,classification_train,3,2,38,i-2,Setosa,Setosa,True,0.3694348698481917,na,na
id-58,classification_train,3,2,39,i-4,Setosa,Versicolor,False,0.8770562224090099,na,na
id-58,classification_train,3,2,40,i-0,Setosa,Setosa,True,1.4532536868937314,na,na
id-58,classification_train,3,2,41,i-8,Versicolor,Versicolor,True,0.0003052446991205216,na,na
id-58,classification_train,3,2,42,i-10,Versicolor,Versicolor,True,0.0002622059546411037,na,na
id-58,classification_train,3,2,43,i-9,Versicolor,Versicolor,True,0.03210664913058281,na,na
id-58,classification_train,3,2,44,i-5,Setosa,Versicolor,False,0.2188969012349844,na,na
id-58,classification_train,3,2,45,i-14,Versicolor,Versicolor,True,0.4012776580639184,na,na
id-58,classification_train,3,2,46,i-7,Setosa,Setosa,True,0.023633955046534542,na,na
id-58,classification_train,3,2,47,i-1,Setosa,Setosa,True,0.04237108305096626,na,na
id-58,classification_train,3,3,48,i-6,Setosa,Versicolor,False,0.8375687422230841,na,na
id-58,classification_train,3,3,49,i-3,Setosa,Versicolor,False,0.5899271881207824,na,na
id-58,classification_train,3,3,50,i-13,Versicolor,Versicolor,True,0.1095769046805799,na,na
id-58,classification_train,3,3,51,i-14,Versicolor,Versicolor,True,0.002360515296459198,na,na
id-58,classification_train,3,3,52,i-0,Setosa,Versicolor,False,0.2283210842870176,na,na
id-58,classification_train,3,3,53,i-9,Versicolor,Versicolor,True,0.2843483937904239,na,na
id-58,classification_train,3,3,54,i-1,Setosa,Setosa,True,0.11496536852791905,na,na
id-58,classification_train,3,3,55,i-8,Versicolor,Versicolor,True,0.6159769468940794,na,na
id-58,classification_train,3,3,56,i-2,Setosa,Setosa,True,0.36977222841233015,na,na
id-58,classification_train,3,3,57,i-5,Setosa,Setosa,True,2.1813236563466494,na,na
id-58,classification_train,3,3,58,i-7,Setosa,Setosa,True,0.1532408087514341,na,na
id-58,classification_train,3,3,59,i-15,Versicolor,Versicolor,True,0.00025988835841417307,na,na
id-58,classification_train,3,3,60,i-12,Versicolor,Versicolor,True,0.23367445450276134,na,na
id-58,classification_train,3,3,61,i-4,Setosa,Versicolor,False,2.37682166043669,na,na
id-58,classification_train,3,3,62,i-11,Versicolor,Versicolor,True,0.6279861098155379,na,na
id-58,classification_train,3,3,63,i-10,Versicolor,Versicolor,True,0.04558873316273093,na,na
id-58,classification_train,3,4,64,i-8,Versicolor,Versicolor,True,0.00026386091485619545,na,na
id-58,classification_train,3,4,65,i-7,Setosa,Setosa,True,0.3970840191468597,na,na
id-58,classification_train,3,4,66,i-9,Versicolor,Versicolor,True,0.755107635166496,na,na
id-58,classification_train,3,4,67,i-4,Setosa,Versicolor,False,0.40825888980180025,na,na
id-58,classification_train,3,4,68,i-10,Versicolor,Versicolor,True,1.0987433646805584,na,na
id-58,classification_train,3,4,69,i-11,Versicolor,Versicolor,True,0.4894708767533302,na,na
id-58,classification_train,3,4,70,i-15,Versicolor,Versicolor,True,1.3333583842031658,na,na
id-58,classification_train,3,4,71,i-14,Versicolor,Versicolor,True,0.23373636463657024,na,na
id-58,classification_train,3,4,72,i-3,Setosa,Versicolor,False,2.9544678791426118,na,na
id-58,classification_train,3,4,73,i-1,Setosa,Setosa,True,0.7928166179917753,na,na
id-58,classification_train,3,4,74,i-0,Setosa,Setosa,True,0.00017910776659846306,na,na
id-58,classification_train,3,4,75,i-5,Setosa,Versicolor,False,0.009214617311954498,na,na
id-58,classification_train,3,4,76,i-2,Setosa,Setosa,True,0.14716471685096622,na,na
id-58,classification_train,3,4,77,i-13,Versicolor,Versicolor,True,0.000253929290920496,na,na
id-58,classification_train,3,4,78,i-12,Versicolor,Versicolor,True,0.5136338789016008,na,na
id-58,classification_train,3,4,79,i-6,Setosa,Setosa,True,0.04103058855980635,na,na
id-58,classification_test_gen,3,0,0,g-1,gen,Setosa,gen,1.9469721675850449,na,na
id-58,classification_test_gen,3,0,1,i-13,Versicolor,Versicolor,gen,1.2318347096443176,na,na
id-58,classification_test_gen,3,0,2,g-4,gen,Versicolor,gen,0.7042257855646312,na,na
id-58,classification_test_gen,3,0,3,i-4,Setosa,Versicolor,gen,0.18813306419178846,na,na
id-58,classification_test_gen,3,0,4,g-6,gen,Setosa,gen,0.18968709744513035,na,na
id-58,classification_test_gen,3,0,5,g-9,gen,Versicolor,gen,1.3952598334290087,na,na
id-58,classification_test_gen,3,0,6,i-2,Setosa,Setosa,gen,0.9159500976093112,na,na
id-58,classification_test_gen,3,0,7,i-15,Versicolor,Versicolor,gen,0.24367767618969086,na,na
id-58,classification_test_gen,3,0,8,i-11,Versicolor,Versicolor,gen,0.3500068034045398,na,na
id-58,classification_test_gen,3,0,9,g-8,gen,Versicolor,gen,0.3188016531057656,na,na
id-58,classification_test_gen,3,0,10,g-5,gen,Versicolor,gen,0.3743518926203251,na,na
id-58,classification_test_gen,3,0,11,i-6,Setosa,Setosa,gen,0.13061032071709633,na,na
id-58,classification_test_gen,3,0,12,i-0,Setosa,Setosa,gen,0.2717936304397881,na,na
id-58,classification_test_gen,3,0,13,g-10,gen,Setosa,gen,0.09377204719930887,na,na
id-58,classification_test_gen,3,0,14,i-1,Setosa,Setosa,gen,0.0281364805996418,na,na
id-58,classification_test_gen,3,0,15,g-12,gen,Setosa,gen,0.5049552610144019,na,na
id-58,classification_test_gen,3,0,16,g-2,gen,Versicolor,gen,0.0002665095962584019,na,na
id-58,classification_test_gen,3,0,17,i-3,Setosa,Versicolor,gen,0.6109841098077595,na,na
id-58,classification_test_gen,3,0,18,i-14,Versicolor,Versicolor,gen,2.3165315189398825,na,na
id-58,classification_test_gen,3,0,19,g-7,gen,Versicolor,gen,1.2660916452296078,na,na
id-58,classification_test_gen,3,0,20,i-7,Setosa,Setosa,gen,0.17240832466632128,na,na
id-58,classification_test_gen,3,0,21,i-9,Versicolor,Versicolor,gen,3.8739885459654033,na,na
id-58,classification_test_gen,3,0,22,i-10,Versicolor,Versicolor,gen,0.0951638570986688,na,na
id-58,classification_test_gen,3,0,23,g-0,gen,Setosa,gen,0.00018241861835122106,na,na
id-58,classification_test_gen,3,0,24,g-3,gen,Versicolor,gen,0.3199415202252567,na,na
id-58,classification_test_gen,3,0,25,g-11,gen,Setosa,gen,0.00018010102212429047,na,na
id-58,classification_test_gen,3,0,26,g-13,gen,Setosa,gen,0.02741342829540372,na,na
id-58,classification_test_gen,3,0,27,i-8,Versicolor,Versicolor,gen,0.4510467876680195,na,na
id-58,classification_test_gen,3,0,28,i-12,Versicolor,Versicolor,gen,0.6653491258621216,na,na
id-58,classification_test_gen,3,0,29,i-5,Setosa,Versicolor,gen,0.1725486977957189,na,na
id-82,classification_train,2,0,0,i-11,Versicolor,Versicolor,True,1.3832624964416027,na,na
id-82,classification_train,2,0,1,i-6,Setosa,Versicolor,False,0.6915974793955684,na,na
id-82,classification_train,2,0,2,i-10,Versicolor,Versicolor,True,0.462747463490814,na,na
id-82,classification_train,2,0,3,i-14,Versicolor,Setosa,False,1.3074540165252984,na,na
id-82,classification_train,2,0,4,i-13,Versicolor,Setosa,False,1.7718465472571552,na,na
id-82,classification_train,2,0,5,i-15,Versicolor,Versicolor,True,0.6198710431344807,na,na
id-82,classification_train,2,0,6,i-5,Setosa,Setosa,True,0.33577836584299803,na,na
id-82,classification_train,2,0,7,i-2,Setosa,Setosa,True,0.0501227262429893,na,na
id-82,classification_train,2,0,8,i-4,Setosa,Setosa,True,1.2192679732106626,na,na
id-82,classification_train,2,0,9,i-7,Setosa,Setosa,True,0.00018109288066625595,na,na
id-82,classification_train,2,0,10,i-12,Versicolor,Versicolor,True,0.9301033657975496,na,na
id-82,classification_train,2,0,11,i-3,Setosa,Setosa,True,0.14839999144896865,na,na
id-82,classification_train,2,0,12,i-1,Setosa,Setosa,True,0.15918645169585946,na,na
id-82,classification_train,2,0,13,i-0,Setosa,Setosa,True,0.00018175551667809486,na,na
id-82,classification_train,2,0,14,i-9,Versicolor,Versicolor,True,0.757565685082227,na,na
id-82,classification_train,2,0,15,i-8,Versicolor,Versicolor,True,0.6007543010637164,na,na
id-82,classification_train,2,1,16,i-2,Setosa,Setosa,True,0.6398710696958005,na,na
id-82,classification_train,2,1,17,i-6,Setosa,Setosa,True,0.20903770392760634,na,na
id-82,classification_train,2,1,18,i-15,Versicolor,Versicolor,True,0.0002499548718333245,na,na
id-82,classification_train,2,1,19,i-11,Versicolor,Versicolor,True,0.22181751253083348,na,na
id-82,classification_train,2,1,20,i-10,Versicolor,Versicolor,True,0.4178774300962687,na,na
id-82,classification_train,2,1,21,i-1,Setosa,Setosa,True,0.5073751569725573,na,na
id-82,classification_train,2,1,22,i-0,Setosa,Setosa,True,0.2765983366407454,na,na
id-82,classification_train,2,1,23,i-12,Versicolor,Versicolor,True,0.7113462267443538,na,na
id-82,classification_train,2,1,24,i-9,Versicolor,Versicolor,True,0.1877077855169773,na,na
id-82,classification_train,2,1,25,i-8,Versicolor,Versicolor,True,0.5536601664498448,na,na
id-82,classification_train,2,1,26,i-14,Versicolor,Versicolor,True,0.0444912938401103,na,na
id-82,classification_test_gen,2,0,0,g-10,gen,Versicolor,gen,0.6879511186853051,na,na
id-82,classification_test_gen,2,0,1,i-3,Setosa,Setosa,gen,0.3482823967933655,na,na
id-82,classification_test_gen,2,0,2,i-6,Setosa,Setosa,gen,0.03568891203030944,na,na
id-82,classification_test_gen,2,0,3,i-8,Versicolor,Versicolor,gen,0.9735309444367886,na,na
id-82,classification_test_gen,2,0,4,g-2,gen,Versicolor,gen,0.9170434749685228,na,na
id-82,classification_test_gen,2,0,5,i-4,Setosa,Setosa,gen,0.17855778383091092,na,na
id-82,classification_test_gen,2,0,6,i-14,Versicolor,Versicolor,gen,2.0077929622493684,na,na
id-82,classification_test_gen,2,0,7,i-7,Setosa,Setosa,gen,0.18047929089516399,na,na
id-82,classification_test_gen,2,0,8,g-5,gen,Setosa,gen,3.6520281434059134,na,na
id-82,classification_test_gen,2,0,9,g-12,gen,Setosa,gen,0.11882553668692708,na,na
id-82,classification_test_gen,2,0,10,g-8,gen,Versicolor,gen,0.6991845183074474,na,na
id-82,classification_test_gen,2,0,11,g-3,gen,Versicolor,gen,0.1539930198341608,na,na
id-82,classification_test_gen,2,0,12,i-1,Setosa,Setosa,gen,0.17318590730428696,na,na
id-82,classification_test_gen,2,0,13,g-7,gen,Versicolor,gen,0.29516584053635603,na,na
id-82,classification_test_gen,2,0,14,g-13,gen,Setosa,gen,0.13425784604623914,na,na
id-82,classification_test_gen,2,0,15,i-2,Setosa,Setosa,gen,0.08903059270232916,na,na
id-82,classification_test_gen,2,0,16,i-5,Setosa,Setosa,gen,0.3302498953416944,na,na
id-82,classification_test_gen,2,0,17,g-11,gen,Versicolor,gen,1.3189969626255331,na,na
id-82,classification_test_gen,2,0,18,i-13,Versicolor,Versicolor,gen,0.15062475483864546,na,na
id-82,classification_test_gen,2,0,19,i-9,Versicolor,Versicolor,gen,0.15537356492131948,na,na
id-82,classification_test_gen,2,0,20,g-4,gen,Versicolor,gen,1.5661082463338971,na,na
id-82,classification_test_gen,2,0,21,i-12,Versicolor,Versicolor,gen,0.024181720800697803,na,na
id-82,classification_test_gen,2,0,22,i-0,Setosa,Setosa,gen,1.6143779964186251,na,na
id-82,classification_test_gen,2,0,23,i-10,Versicolor,Versicolor,gen,0.00025127921253442764,na,na
id-82,classification_test_gen,2,0,24,g-0,gen,Setosa,gen,0.00015758723020553592,na,na
id-82,classification_test_gen,2,0,25,g-6,gen,Versicolor,gen,0.3419957850128412,na,na
id-82,classification_test_gen,2,0,26,i-11,Versicolor,Versicolor,gen,0.6023619570769371,na,na
id-82,classification_test_gen,2,0,27,i-15,Versicolor,Versicolor,gen,2.1691743810661137,na,na
id-82,classification_test_gen,2,0,28,g-1,gen,Setosa,gen,0.1698027439415455,na,na
id-82,classification_test_gen,2,0,29,g-9,gen,Versicolor,gen,1.3374853422865272,na,na
id-83,classification_train,2,0,0,i-10,Versicolor,Setosa,False,1.0137631613761189,na,na
id-83,classification_train,2,0,1,i-13,Versicolor,Versicolor,True,0.3134148442186415,na,na
id-83,classification_train,2,0,2,i-4,Setosa,Setosa,True,1.992842639796436,na,na
id-83,classification_train,2,0,3,i-14,Versicolor,Versicolor,True,1.6420406107790768,na,na
id-83,classification_train,2,0,4,i-3,Setosa,Setosa,True,1.6091592623852191,na,na
id-83,classification_train,2,0,5,i-9,Versicolor,Versicolor,True,1.382740164641291,na,na
id-83,classification_train,2,0,6,i-8,Versicolor,Versicolor,True,0.2312364699319005,na,na
id-83,classification_train,2,0,7,i-2,Setosa,Setosa,True,0.00017976993694901464,na,na
id-83,classification_train,2,0,8,i-12,Versicolor,Versicolor,True,0.9275143044069408,na,na
id-83,classification_train,2,0,9,i-6,Setosa,Setosa,True,0.0001804321072995663,na,na
id-83,classification_train,2,0,10,i-5,Setosa,Setosa,True,0.6889721564948559,na,na
id-83,classification_train,2,0,11,i-15,Versicolor,Versicolor,True,0.8926210557110608,na,na
id-83,classification_train,2,0,12,i-7,Setosa,Setosa,True,3.320877118501812,na,na
id-83,classification_train,2,0,13,i-11,Versicolor,Versicolor,True,0.5572295826859772,na,na
id-83,classification_train,2,0,14,i-0,Setosa,Setosa,True,0.08286004373803735,na,na
id-83,classification_train,2,0,15,i-1,Setosa,Setosa,True,0.0001807631924748421,na,na
id-83,classification_train,2,1,16,i-6,Setosa,Setosa,True,0.5827618823386729,na,na
id-83,classification_train,2,1,17,i-12,Versicolor,Versicolor,True,1.456665343604982,na,na
id-83,classification_train,2,1,18,i-7,Setosa,Setosa,True,0.4831497948616743,na,na
id-83,classification_train,2,1,19,i-1,Setosa,Setosa,True,0.5294705196283758,na,na
id-83,classification_train,2,1,20,i-14,Versicolor,Versicolor,True,0.31523240776732564,na,na
id-83,classification_train,2,1,21,i-3,Setosa,Setosa,True,0.5491114626638591,na,na
id-83,classification_train,2,1,22,i-10,Versicolor,Versicolor,True,0.26466937735676765,na,na
id-83,classification_train,2,1,23,i-5,Setosa,Setosa,True,0.32774777384474874,na,na
id-83,classification_train,2,1,24,i-9,Versicolor,Versicolor,True,0.31387502886354923,na,na
id-83,classification_train,2,1,25,i-11,Versicolor,Versicolor,True,0.9876928762532772,na,na
id-83,classification_train,2,1,26,i-8,Versicolor,Versicolor,True,0.40656514605507255,na,na
id-83,classification_test_gen,2,0,0,g-4,gen,Versicolor,gen,3.0664470139890914,na,na
id-83,classification_test_gen,2,0,1,i-0,Setosa,Setosa,gen,1.8935357970185576,na,na
id-83,classification_test_gen,2,0,2,g-13,gen,Setosa,gen,1.369081289507449,na,na
id-83,classification_test_gen,2,0,3,i-10,Versicolor,Versicolor,gen,0.4211188973858953,na,na
id-83,classification_test_gen,2,0,4,g-8,gen,Setosa,gen,0.4502681158483029,na,na
id-83,classification_test_gen,2,0,5,i-14,Versicolor,Versicolor,gen,1.4526706761680543,na,na
id-83,classification_test_gen,2,0,6,i-12,Versicolor,Versicolor,gen,1.7410931936465204,na,na
id-83,classification_test_gen,2,0,7,i-13,Versicolor,Versicolor,gen,2.296461842488497,na,na
id-83,classification_test_gen,2,0,8,g-10,gen,Versicolor,gen,5.604123386088759,na,na
id-83,classification_test_gen,2,0,9,g-1,gen,Setosa,gen,0.9808983663097024,na,na
id-83,classification_test_gen,2,0,10,g-7,gen,Versicolor,gen,4.4267619526945055,na,na
id-83,classification_test_gen,2,0,11,g-12,gen,Setosa,gen,0.4551473963074386,na,na
id-83,classification_test_gen,2,0,12,i-1,Setosa,Setosa,gen,0.2751254998147488,na,na
id-83,classification_test_gen,2,0,13,i-3,Setosa,Setosa,gen,0.4839026434347034,na,na
id-83,classification_test_gen,2,0,14,g-2,gen,Versicolor,gen,1.3339139162562788,na,na
id-83,classification_test_gen,2,0,15,i-6,Setosa,Setosa,gen,1.3362810527905822,na,na
id-83,classification_test_gen,2,0,16,i-2,Setosa,Setosa,gen,0.7189477202482522,na,na
id-83,classification_test_gen,2,0,17,i-15,Versicolor,Versicolor,gen,1.083473512902856,na,na
id-83,classification_test_gen,2,0,18,i-5,Setosa,Setosa,gen,0.3881484917365015,na,na
id-83,classification_test_gen,2,0,19,i-11,Versicolor,Versicolor,gen,1.023718046490103,na,na
id-83,classification_test_gen,2,0,20,i-4,Setosa,Setosa,gen,0.3832271653227508,na,na
id-83,classification_test_gen,2,0,21,i-8,Versicolor,Versicolor,gen,0.1913546873256564,na,na
id-83,classification_test_gen,2,0,22,g-6,gen,Versicolor,gen,0.7436986989341676,na,na
id-83,classification_test_gen,2,0,23,g-5,gen,Setosa,gen,0.01605084165930748,na,na
id-83,classification_test_gen,2,0,24,g-0,gen,Setosa,gen,0.15397048275917768,na,na
id-83,classification_test_gen,2,0,25,g-3,gen,Versicolor,gen,1.159162622876465,na,na
id-83,classification_test_gen,2,0,26,i-9,Versicolor,Versicolor,gen,0.39518401911482215,na,na
id-83,classification_test_gen,2,0,27,g-11,gen,Setosa,gen,0.9902063449844718,na,na
id-83,classification_test_gen,2,0,28,i-7,Setosa,Setosa,gen,0.1666321805678308,na,na
id-83,classification_test_gen,2,0,29,g-9,gen,Versicolor,gen,2.6054916903376584,na,na
id-33,classification_train,2,0,0,i-13,Versicolor,Setosa,False,1.6167529704980552,na,na
id-33,classification_train,2,0,1,i-2,Setosa,Versicolor,False,2.059556825552136,na,na
id-33,classification_train,2,0,2,i-1,Setosa,Setosa,True,0.6426494452171028,na,na
id-33,classification_train,2,0,3,i-0,Setosa,Setosa,True,0.37056745402514935,na,na
id-33,classification_train,2,0,4,i-6,Setosa,Versicolor,False,0.29149582190439105,na,na
id-33,classification_train,2,0,5,i-10,Versicolor,Versicolor,True,0.27299971180036664,na,na
id-33,classification_train,2,0,6,i-12,Versicolor,Versicolor,True,0.12856365786865356,na,na
id-33,classification_train,2,0,7,i-14,Versicolor,Versicolor,True,0.0002691582776606083,na,na
id-33,classification_train,2,0,8,i-15,Versicolor,Versicolor,True,0.2756704376079142,na,na
id-33,classification_train,2,0,9,i-4,Setosa,Setosa,True,0.2532246853224933,na,na
id-33,classification_train,2,0,10,i-8,Versicolor,Versicolor,True,0.2444080119021237,na,na
id-33,classification_train,2,0,11,i-11,Versicolor,Versicolor,True,1.1135361478663979,na,na
id-33,classification_train,2,0,12,i-5,Setosa,Setosa,True,0.6562291942536831,na,na
id-33,classification_train,2,0,13,i-7,Setosa,Setosa,True,1.0249847127124667,na,na
id-33,classification_train,2,0,14,i-3,Setosa,Setosa,True,0.5705414982512593,na,na
id-33,classification_train,2,0,15,i-9,Versicolor,Versicolor,True,0.27547179674729705,na,na
id-33,classification_train,2,1,16,i-13,Versicolor,Versicolor,True,0.08651967020705342,na,na
id-33,classification_train,2,1,17,i-3,Setosa,Setosa,True,0.07403608690947294,na,na
id-33,classification_train,2,1,18,i-8,Versicolor,Versicolor,True,0.8869078145362437,na,na
id-33,classification_train,2,1,19,i-2,Setosa,Setosa,True,0.07360768504440783,na,na
id-33,classification_train,2,1,20,i-0,Setosa,Setosa,True,0.5772088775411248,na,na
id-33,classification_train,2,1,21,i-10,Versicolor,Versicolor,True,1.338836898561567,na,na
id-33,classification_train,2,1,22,i-15,Versicolor,Versicolor,True,0.6235696617513895,na,na
id-33,classification_train,2,1,23,i-7,Setosa,Setosa,True,0.6131403557956219,na,na
id-33,classification_train,2,1,24,i-11,Versicolor,Versicolor,True,1.7719414522871375,na,na
id-33,classification_train,2,1,25,i-6,Setosa,Setosa,True,0.36940937768667936,na,na
id-33,classification_train,2,1,26,i-9,Versicolor,Versicolor,True,1.411150438245386,na,na
id-33,classification_test_gen,2,0,0,i-3,Setosa,Setosa,gen,1.4281054264865816,na,na
id-33,classification_test_gen,2,0,1,g-4,gen,Setosa,gen,0.9484484000131488,na,na
id-33,classification_test_gen,2,0,2,i-11,Versicolor,Versicolor,gen,0.012511723674833776,na,na
id-33,classification_test_gen,2,0,3,g-1,gen,Setosa,gen,0.9780359519645572,na,na
id-33,classification_test_gen,2,0,4,i-12,Versicolor,Versicolor,gen,0.18602879578247666,na,na
id-33,classification_test_gen,2,0,5,g-13,gen,Setosa,gen,0.05686623556539416,na,na
id-33,classification_test_gen,2,0,6,i-4,Setosa,Setosa,gen,4.20393858384341,na,na
id-33,classification_test_gen,2,0,7,i-9,Versicolor,Versicolor,gen,0.2927244151942432,na,na
id-33,classification_test_gen,2,0,8,g-2,gen,Versicolor,gen,8.486888546030967,na,na
id-33,classification_test_gen,2,0,9,g-11,gen,Versicolor,gen,0.4506303039379418,na,na
id-33,classification_test_gen,2,0,10,i-13,Versicolor,Versicolor,gen,0.17375080566853285,na,na
id-33,classification_test_gen,2,0,11,i-1,Setosa,Setosa,gen,0.4757312219589949,na,na
id-33,classification_test_gen,2,0,12,i-14,Versicolor,Versicolor,gen,0.5301038529723883,na,na
id-33,classification_test_gen,2,0,13,i-8,Versicolor,Versicolor,gen,0.08288553636521101,na,na
id-33,classification_test_gen,2,0,14,g-5,gen,Setosa,gen,0.516044385265559,na,na
id-33,classification_test_gen,2,0,15,g-6,gen,Versicolor,gen,0.7872689100913703,na,na
id-33,classification_test_gen,2,0,16,i-15,Versicolor,Versicolor,gen,1.180378788150847,na,na
id-33,classification_test_gen,2,0,17,g-0,gen,Setosa,gen,0.3626694944687188,na,na
id-33,classification_test_gen,2,0,18,g-3,gen,Versicolor,gen,4.521059735678137,na,na
id-33,classification_test_gen,2,0,19,g-12,gen,Setosa,gen,0.5526644852943718,na,na
id-33,classification_test_gen,2,0,20,i-5,Setosa,Setosa,gen,0.7845660708844662,na,na
id-33,classification_test_gen,2,0,21,i-7,Setosa,Setosa,gen,0.19853422930464149,na,na
id-33,classification_test_gen,2,0,22,i-0,Setosa,Setosa,gen,0.24463413190096614,na,na
id-33,classification_test_gen,2,0,23,i-2,Setosa,Setosa,gen,0.7525885384529829,na,na
id-33,classification_test_gen,2,0,24,i-10,Versicolor,Versicolor,gen,0.15170299727469685,na,na
id-33,classification_test_gen,2,0,25,g-10,gen,Versicolor,gen,0.20534429932013154,na,na
id-33,classification_test_gen,2,0,26,g-8,gen,Setosa,gen,3.763021154794842,na,na
id-33,classification_test_gen,2,0,27,i-6,Setosa,Setosa,gen,2.7219253461807966,na,na
id-33,classification_test_gen,2,0,28,g-7,gen,Versicolor,gen,0.1828197529539466,na,na
id-33,classification_test_gen,2,0,29,g-9,gen,Versicolor,gen,5.1934155859053135,na,na
id-40,classification_train,0,0,0,i-14,Versicolor,Versicolor,True,4.1693942812271425,na,na
id-40,classification_train,0,0,1,i-15,Versicolor,Versicolor,True,1.6165887606330216,na,na
id-40,classification_train,0,0,2,i-7,Setosa,Setosa,True,2.697219392750412,na,na
id-40,classification_train,0,0,3,i-1,Setosa,Setosa,True,1.5908134570345285,na,na
id-40,classification_train,0,0,4,i-3,Setosa,Setosa,True,1.6723975646309557,na,na
id-40,classification_train,0,0,5,i-9,Versicolor,Setosa,False,1.3942894730716944,na,na
id-40,classification_train,0,0,6,i-2,Setosa,Setosa,True,1.3654501349665225,na,na
id-40,classification_train,0,0,7,i-5,Setosa,Setosa,True,1.011369539424777,na,na
id-40,classification_train,0,0,8,i-10,Versicolor,Versicolor,True,0.6818237346597016,na,na
id-40,classification_train,0,0,9,i-4,Setosa,Setosa,True,0.06453708279877901,na,na
id-40,classification_train,0,0,10,i-8,Versicolor,Versicolor,True,0.000252273865044117,na,na
id-40,classification_train,0,0,11,i-11,Versicolor,Versicolor,True,0.030541690532118082,na,na
id-40,classification_train,0,0,12,i-6,Setosa,Setosa,True,0.1733134649693966,na,na
id-40,classification_train,0,0,13,i-12,Versicolor,Versicolor,True,1.9008682919666169,na,na
id-40,classification_train,0,0,14,i-13,Versicolor,Versicolor,True,0.1952473856508732,na,na
id-40,classification_train,0,0,15,i-0,Setosa,Setosa,True,0.16356251761317253,na,na
id-40,classification_train,0,1,16,i-8,Versicolor,Versicolor,True,0.8496067076921463,na,na
id-40,classification_test_gen,0,0,0,i-5,Setosa,Setosa,gen,1.3110834634862842,na,na
id-40,classification_test_gen,0,0,1,g-8,gen,Versicolor,gen,0.10668833600357176,na,na
id-40,classification_test_gen,0,0,2,g-10,gen,Versicolor,gen,5.127352280076592,na,na
id-40,classification_test_gen,0,0,3,i-0,Setosa,Setosa,gen,0.9725160542875528,na,na
id-40,classification_test_gen,0,0,4,i-7,Setosa,Setosa,gen,0.10331640811637044,na,na
id-40,classification_test_gen,0,0,5,g-0,gen,Setosa,gen,0.25171898817643523,na,na
id-40,classification_test_gen,0,0,6,g-1,gen,Setosa,gen,0.3720450107939541,na,na
id-40,classification_test_gen,0,0,7,g-7,gen,Versicolor,gen,0.0002565779723227024,na,na
id-40,classification_test_gen,0,0,8,i-12,Versicolor,Versicolor,gen,2.1844294057227667,na,na
id-40,classification_test_gen,0,0,9,i-4,Setosa,Setosa,gen,0.00017745234072208405,na,na
id-40,classification_test_gen,0,0,10,i-13,Versicolor,Versicolor,gen,2.774774732999504,na,na
id-40,classification_test_gen,0,0,11,i-14,Versicolor,Versicolor,gen,0.21567461546510455,na,na
id-40,classification_test_gen,0,0,12,i-11,Versicolor,Versicolor,gen,0.00025128107517957693,na,na
id-40,classification_test_gen,0,0,13,g-11,gen,Versicolor,gen,1.861918135546148,na,na
id-40,classification_test_gen,0,0,14,g-2,gen,Versicolor,gen,1.0334206582047043,na,na
id-40,classification_test_gen,0,0,15,g-9,gen,Versicolor,gen,0.2390506691299379,na,na
id-40,classification_test_gen,0,0,16,i-9,Versicolor,Versicolor,gen,0.3830560031346977,na,na
id-40,classification_test_gen,0,0,17,i-3,Setosa,Setosa,gen,0.1384834498167038,na,na
id-40,classification_test_gen,0,0,18,g-4,gen,Versicolor,gen,2.8405470303259786,na,na
id-40,classification_test_gen,0,0,19,i-1,Setosa,Setosa,gen,1.1576003129594028,na,na
id-40,classification_test_gen,0,0,20,g-13,gen,Versicolor,gen,1.1652877130545676,na,na
id-40,classification_test_gen,0,0,21,g-3,gen,Versicolor,gen,2.3015619460493326,na,na
id-40,classification_test_gen,0,0,22,i-10,Versicolor,Versicolor,gen,0.2079329206608236,na,na
id-40,classification_test_gen,0,0,23,i-2,Setosa,Setosa,gen,0.2894415445625782,na,na
id-40,classification_test_gen,0,0,24,i-8,Versicolor,Versicolor,gen,0.05350655689835549,na,na
id-40,classification_test_gen,0,0,25,g-12,gen,Versicolor,gen,0.2950402363203466,na,na
id-40,classification_test_gen,0,0,26,g-6,gen,Versicolor,gen,0.2254636357538402,na,na
id-40,classification_test_gen,0,0,27,g-5,gen,Versicolor,gen,1.2169932597316802,na,na
id-40,classification_test_gen,0,0,28,i-6,Setosa,Setosa,gen,0.21810068283230066,na,na
id-40,classification_test_gen,0,0,29,i-15,Versicolor,Versicolor,gen,0.00024929409846663475,na,na
id-36,classification_train,3,0,0,i-2,Setosa,Versicolor,False,2.5154153560288255,na,na
